name,categories,business_id,stars,city,text,stars
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","Grade: C

The food is almost as good as the prices. Decent service.",3
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","I'm sure if I drove far enough outside of Minneapolis I'd find a place about as awesome as the Green Lantern. Instead of doing all of that work, I just wish the Green Lantern would move into my backyard.

I HATE bars where I feel like I have to do a lot of work just to try to have a good time. I'm not dressing up or drinking a certain drink just to feel like I have a shot of being accepted somewhere, believe me. The Green Lantern rules because it's completely laid back and totally unpretentious. I've seen such a wide variety of people there and everyone is always having a great time.

Besides, the drinks are super strong and cheap - that alone is good enough for me.",4
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","The biggest plus is it is on the lake with a dock and open for breakfest.

That is huge if your a fan of a boating trip to eat ...I'll swing by soon to actually eat there again ...it's been 3 years since we had a boat.

We did find a used boat ...now we may return.

I guess that says a lot as without the boat, we do not go, with a boat, its a 6 out of 5 stars!!!!",4
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","Who does not love the Greeny?  As some posts before me it is a place you can go and have a good time no matter what and just be you.  The staff is awesome and the food is decent.  But the Green lantern has something that other places try to imitate, atmosphere. 

I have seen bar after bar try and create a fun atmosphere but they cannot.  The Greeny has it and I wish I could get there more than I do.",4
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","The Green Lantern is the kind of place that comes in right above the Mendoza Line.  What I mean by this is the quality of the meals and the atmosphere of this supper club is good enough to warrant return visits but not to elicit rave reviews.  I'm not a supper club kind of guy, so right off the bat a place like the Green Lantern isn't going to be my favorite.  However there are plenty of old school supper clubs that do a nice enough job that I've got no qualms tagging along for dinner on a Friday night.  The Green Lantern is one of these places, albeit just barely.

My friend, however, absolutely loves this place.  As such I've had cause to dine here many times over the years.  There are quite a few pluses.  The bartenders are quick and generally friendly, and they've got an adequate tap selection including Ale Asylum offerings.  I love the location right off the lake, and two-thirds of the seating areas have great atmosphere.  The service has always been above average and I can't think of a bad experience - this type of consistency over the years is very hard to maintain.  They've got Wiggies, which are kind of like low-rent roesti - hashbrowns with onions, peppers and American cheese.  And finally the Green Lantern is obviously popular with the denizens of McFarland.  I don't recall a single trip out here where the bar wasn't mostly full and the restaurant hopping.

The negatives: first and foremost I've always found the menu to be pretty limited.  I'm not big on fish fry, and the Green Lantern's Friday night menu doesn't have much else aside from sandwiches and a grilled chicken breast entree.  Now as I said, I'm not big on fish fry so my opinion should be taken lightly, but the times that I have ordered the fish I've been underwhelmed.  This is probably just me - my friend simply can't get enough of the stuff.  Prices are moderately high for the perceived quality, though the bar is quite reasonable.  There's also a bit of a hassle when it comes to paying the bill.  While I've never had any concerns with service from the waitstaff, I have stood around for upwards of 15 minutes waiting to have the hostess swipe my card.  That is unacceptable and it's unfortunately led to smaller tips to otherwise deserving waitresses.  Finally, it always seems that after waiting 20-30 minutes for a table on a Friday night we always end up either in the basement or at one of the few poorly located tables upstairs.  

If it were just up to me I don't think I'd be going to the Green Lantern all that much.  After all, I don't live in McFarland and I don't really go for supper club fish fries.  But so long as I know people that love going here I'll tag along and have a decent enough time.  I think you'd be hard pressed not to at least be able to do that at the Green Lantern.",3
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","We ate there several weeks back so the details are a bit thin, but I do recall that the service was good and we enjoyed the burger, club sandwich, and ham and cheese our group had.  Its exactly what you'd expect for a good supper club.",4
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","Under ordinary circumstances I'm not a breakfast person.  However, the morning after Thanksgiving, it was obviously time to consume more food, so off to the Green Lantern we went.  And a good thing too...I had the best breakfast I have eaten in recent memory, and left totally impressed (and full).

Breakfast foods are simple foods.  Many places take advantage of the simplicity by rushing things along.  You end up with edible but uninspired eats.  Though my breakfast arrived shortly after it was ordered, it was cooked properly and with care.  My sunny side up eggs were perfectly done, the whites well set and the yolks warm but properly runny.  The four (!) large slices of bacon were thick and flavorful.  I ordered the hash-browns crispy, and that's how they came.  Everything on the plate was cooked just right and tasted super good.  I could almost like eating breakfast out, if every place served breakfast like this.

Service was fast and friendly.  Coffee was the usual diner style, weak and plentiful.  The bar looked capable of producing a solid bloody mary, but alas this went untested.  Prices were as cheap as the day is long.  I'm docking a star for the corn beef hash--it lacked flavor and that all important crunch.  All the same, I still highly recommend the Lantern for your breakfast needs.",4
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","Ate breakfast here today; overall a really good atmosphere and some tasty items on the menu.  I would recommend their Wiggies, a hodgepodge of hash browns, cheese, green peppers, diced ham, and mushrooms. I topped it off with a mimosa and
then my gf and I strolled out onto their dock and enjoyed some lakeside scene.",3
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","We love The Green Lantern. The food is wonderful and the price is great. We have never had a long wait for a table and once we are seated we are always waited on right away. All the staff is very friendly and atmosphere is welcoming. We have taken several friends here for dinner and always have a great time.",4
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","We love this place!  This restaurant has excellent food!  It has been family owned for years and that is what makes the difference.  Love being regulars here!  Friday night fish fries are always good.  Scallops are really worth trying.  Salads are always fresh.  Chili is very thick and meaty. This place and staff are always welcoming even when you arrive by boat!  Highly recommend it.  Be sure to  check out their specials on their awesome website!  http://www.thegreenlanternrestaurant.com.",5
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","Have eaten here several times,most recently this morning..Food has always been good but todays breakfast was exceptional..I had eggs and walleye.Large piece of walleye,flaky,lightly breaded,and delicious! Companion had lobster benedict special which was raved about..To top it off the service provided by April was outstanding....",4
"Green Lantern Restaurant","American (Traditional);Restaurants",rdAdANPNOcvUtoFgcaY9KA,3.5,"Mc Farland","Life is good. In bloody mary heaven. Joy's not bad either :-)",5
